URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Collection Type,Recorded by,Chronotype,Material,Period,Find Color,Fabric group,Extant Part,Un,Comments,Date Read,Quantity,Reader Number,Weight,Duration,End date,Start date
http://opencontext.org/subjects/1F4DDD76-A94E-4AAB-0D8C-F9759C1E3A80,https://n2t.net/ark:/28722/k2gf0pp6k,Batch 13,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 26,,http://opencontext.org/subjects/D15B14D5-53B8-4302-2FB8-D3ACE115C90E,34.9807203,33.70730642,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:23Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,buff,coarse,handle,26_13_1,,,1,1,104,1499,749,0
http://opencontext.org/subjects/A532B7D0-0EFF-4912-8FA1-E29EF5FA5EEA,https://n2t.net/ark:/28722/k2jd4rh5g,Batch 13,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Vigla,Unit 1041,,http://opencontext.org/subjects/C9C91660-30DF-4280-7782-51C8B05B12B4,34.99138321,33.70740446,-750,-100,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:19Z,,Survey,R. Scott Moore,"Storage, Archaic Basket Handle",pottery,Archaic-Hellenistic,orange,coarse,handle,1041_13_1,,,1,1,171,650,0,0
http://opencontext.org/subjects/9CEEF4E1-4513-4488-5826-52BF3AD0EFBC,https://n2t.net/ark:/28722/k2js9k40r,Batch 13,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 202,,http://opencontext.org/subjects/F7830254-1CCD-47BB-B477-2ECAD9653BBC,34.98751194,33.71788271,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:07:04Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,202_13_1,,,1,1,56,1499,749,0
http://opencontext.org/subjects/D742BA76-7778-4623-0403-09064DA78EAD,https://n2t.net/ark:/28722/k2xk86k6w,Batch 20,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 233,,http://opencontext.org/subjects/A23B0D43-B5F4-4165-4A4C-2DD576CCEBEE,34.98536839,33.71435812,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:08:04Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Roman Late",pottery,"Roman, Late",orange,kitchen/cooking,handle,233_20_1,"straight handle, no curve",,1,1,48,449,749,300
http://opencontext.org/subjects/C6B8FD40-0CD8-483E-C076-B45F704BAE29,https://n2t.net/ark:/28722/k2ng4jk22,Batch 27,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 28,,http://opencontext.org/subjects/A19DFDE9-D6F8-43E4-2574-2E8EE24005A7,34.98071524,33.70818284,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:07:45Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,rim,28_27_1,,,1,1,10,1499,749,0
http://opencontext.org/subjects/685A3D45-2D27-44E4-8183-BA3B8B55E288,https://n2t.net/ark:/28722/k2xg9h65j,Batch 22,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 232,,http://opencontext.org/subjects/43D3C3A4-5349-48E2-0013-0522B034EB5C,34.98537094,33.71391989,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:40:23Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,buff,coarse,handle,232_22_1,,,1,1,101,1499,749,0
http://opencontext.org/subjects/38ACFE7F-8707-412C-EDF1-9222BEE8B1AA,https://n2t.net/ark:/28722/k23n2289m,Batch 11,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 148,,http://opencontext.org/subjects/557E1F3F-67CD-4C7F-66F2-7C9598C65674,34.98681107,33.71437053,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:51:09Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,buff,coarse,handle,148_11_1,,,1,1,37,1499,749,0
http://opencontext.org/subjects/4DE036EB-3944-4C1A-2BBE-6E14739B2A9F,https://n2t.net/ark:/28722/k2542m44g,Batch 25,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 233,,http://opencontext.org/subjects/A23B0D43-B5F4-4165-4A4C-2DD576CCEBEE,34.98536839,33.71435812,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:33:09Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,buff,coarse,handle,233_25_1,,,1,1,67,1499,749,0
http://opencontext.org/subjects/56D7341C-93A9-47AF-3BE4-0F6D6DFBA412,https://n2t.net/ark:/28722/k2ng4jn2z,Batch 14,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 240,,http://opencontext.org/subjects/7D230DAD-B039-4C29-EA60-A984FDD37067,34.98501282,33.71347855,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:06:31Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,rim,240_14_1,,,1,1,27,1499,749,0
http://opencontext.org/subjects/D95E7F42-AFA5-41E4-6EFE-F30AE2E23E6B,https://n2t.net/ark:/28722/k2610xn10,Batch 21,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 232,,http://opencontext.org/subjects/43D3C3A4-5349-48E2-0013-0522B034EB5C,34.98537094,33.71391989,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:24Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Roman Late",pottery,"Roman, Late",pink,medium coarse,handle,232_21_1,,,1,1,24,449,749,300
http://opencontext.org/subjects/FAB98166-6DC4-43CE-1F1A-AE0AD002D9AE,https://n2t.net/ark:/28722/k22v2f583,Batch 19,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 198,,http://opencontext.org/subjects/A8A3088B-4239-45B7-3CFE-22B3336C1013,34.98715383,33.71744135,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:08:42Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Ancient Historic",pottery,Ancient Historic,buff,kitchen/cooking,handle,198_19_1,rolled,,1,1,28,1499,749,0
http://opencontext.org/subjects/14613CFC-C632-4B36-A2CD-6DEAF518EA76,https://n2t.net/ark:/28722/k29w0bv35,Batch 25,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 17,,http://opencontext.org/subjects/A0C11FE7-E66F-4389-68D6-252D6D7555D1,34.98107085,33.70906235,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:31:50Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Ancient Historic",pottery,Ancient Historic,brown,kitchen/cooking,lid?,17_25_1,lid?,,1,1,13,1499,749,0
http://opencontext.org/subjects/B91800F9-675C-49E2-4BA7-E7B9DD5F5C61,https://n2t.net/ark:/28722/k24t6gx7p,Batch 6,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 101,,http://opencontext.org/subjects/9C44FE53-EB74-42D4-0FCB-505D770B043C,34.98287167,33.70951596,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:32:35Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Ancient Historic",pottery,Ancient Historic,brown,kitchen/cooking,rim,101_6_1,lime - with handle,,1,1,11,1499,749,0
http://opencontext.org/subjects/7C766868-D6CB-4FFA-E801-461B0E395610,https://n2t.net/ark:/28722/k2gb20b33,Batch 14,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 132,,http://opencontext.org/subjects/681C2A35-81E4-4420-4549-904EB8F53712,34.98502046,33.71216385,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:30:37Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,132_14_1,,,1,1,75,1499,749,0
http://opencontext.org/subjects/3E840778-9C53-4F2D-6A32-5FF369C1C214,https://n2t.net/ark:/28722/k2d50hs6g,Batch 8,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 175,,http://opencontext.org/subjects/73EEF8CC-7036-4ABA-37A1-078C0523DFA1,34.98573416,33.71348475,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:41:14Z,,Survey,R. Scott Moore,"Medium Coarse Ware, Roman Late",pottery,"Roman, Late",IR,medium coarse,base,175_8_1,,,2,1,36,449,749,300
http://opencontext.org/subjects/4DCCD5E0-07BB-4E3A-BB14-56542CD1F032,https://n2t.net/ark:/28722/k2xw49r7f,Batch 2,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kazama,Unit 1457,,http://opencontext.org/subjects/EDA641CB-B184-4723-E681-8E9E2EC7634F,34.99681537,33.70306619,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:05:07Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,1457_2_1,,,1,1,61,1499,749,0
http://opencontext.org/subjects/2187E892-7D0B-4524-E92C-59B62EB60E4D,https://n2t.net/ark:/28722/k2319tz0s,Batch 6,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Dhekeleia,Unit 225,,http://opencontext.org/subjects/B0EE15A0-BF17-4ECB-6534-4247B662380B,34.9860795,33.71611729,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:00:50Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,buff,coarse,handle,225_6_1,,,1,1,62,1499,749,0
http://opencontext.org/subjects/084003DD-F3CC-49F6-BB61-45C2BA44B13F,https://n2t.net/ark:/28722/k2rn3237p,Batch 19,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 196,,http://opencontext.org/subjects/359AD2DA-D6F5-46EC-6E00-EAA9900A7A49,34.98715896,33.71656486,-99,299,Sample,2013-10-25T00:00:00Z,2018-05-31T23:25:21Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Roman Early",pottery,"Roman, Early",red,kitchen/cooking,handle,196_19_1,black core,,1,1,24,398,299,0
http://opencontext.org/subjects/EC703566-514E-4D45-C347-8858E92F6E4F,https://n2t.net/ark:/28722/k2tb10p8q,Batch 6,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 52,,http://opencontext.org/subjects/C5596DAF-5EF9-4F85-A3A2-04F6246F4120,34.98070257,33.7103739,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:12:44Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,handle,52_6_1,,,1,1,58,1499,749,0
http://opencontext.org/subjects/595286FD-3B2B-4CDA-ACB3-A55979EEA3F9,https://n2t.net/ark:/28722/k2js9k37p,Batch 4,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Dhekeleia,Unit 520,,http://opencontext.org/subjects/4EF10A27-DEE3-47B0-D5D8-A8D8E0D24B70,34.98338365,33.71488138,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:06:31Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,orange,coarse,rim,520_4_1,,,1,1,26,1499,749,0
http://opencontext.org/subjects/A287BA6F-F5BD-47A4-A911-D3E8B058EA9D,https://n2t.net/ark:/28722/k2mk6723k,Batch 5,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 7,,http://opencontext.org/subjects/E677C22E-F05E-4E83-1F61-82007C554281,34.98216551,33.70688048,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:52:25Z,Ware: T01; Yellow Salamis roof tile; tile,Survey,R. Scott Moore,"Tile, Kopetra Corinthian Pan Roman Late",pottery,"Roman, Late",yellow,tile,edge,7_5_1,,,1,1,490,449,749,300
http://opencontext.org/subjects/DD107546-3754-4330-44D3-FBD2425E00C9,https://n2t.net/ark:/28722/k2sf2p64w,Batch 4,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 89,,http://opencontext.org/subjects/56840C7A-8236-4DAB-03C7-C1C7349D5F1D,34.98078103,33.70413973,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:12:41Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,grey,coarse,handle,89_4_1,,,1,1,36,1499,749,0
http://opencontext.org/subjects/7AB72868-B9A5-4AB6-15A8-DD94BC2F27A9,https://n2t.net/ark:/28722/k2wd3rw2p,Batch 9,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 71,,http://opencontext.org/subjects/3CE25D0B-87AA-40D2-5847-66DF276D3030,34.98251353,33.70907466,-750,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:27:01Z,,Survey,R. Scott Moore,"Coarse Ware, Ancient Historic",pottery,Ancient Historic,red,coarse,handle,71_9_1,,,1,1,85,1499,749,0
http://opencontext.org/subjects/69C4AB59-554C-4869-058F-AEA82F1D7853,https://n2t.net/ark:/28722/k2df6mx8h,Batch 36,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Paleokastro,Unit 74,,http://opencontext.org/subjects/4B786515-59E9-4481-21D3-34020D91A0E7,34.98215793,33.70819514,-99,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:11:04Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Roman",pottery,Roman,orange,kitchen/cooking,rim,74_36_1,grey core; rolled rim; A.399 Dhorios,,1,1,9,848,749,0
http://opencontext.org/subjects/935C49BE-E377-423D-6027-61E08DD2BDEE,https://n2t.net/ark:/28722/k2jm25b5h,Batch 27,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 14,,http://opencontext.org/subjects/B007B278-7679-4BE8-89CF-A2F96BE4F7F8,34.98143658,33.70818899,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:29:50Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,14_27_1,,,1,1,25,449,749,300
http://opencontext.org/subjects/12F4EAA8-795B-40EB-424D-F102A71B4379,https://n2t.net/ark:/28722/k2xs5mc7k,Batch 32,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 13,,http://opencontext.org/subjects/6FD3A87B-0B84-46C7-5D8C-84C254478489,34.98143911,33.70775078,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:43:40Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",brown,amphora,handle,13_32_1,,,1,1,160,449,749,300
http://opencontext.org/subjects/D0533A6F-2395-4EC2-375D-95D7DB2FC50F,https://n2t.net/ark:/28722/k2sb3zt91,Batch 20,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 23,,http://opencontext.org/subjects/890EAD64-8D3D-4702-0518-1F72759F26BA,34.98108602,33.70643306,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:10:18Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",grey,amphora,handle,23_20_1,,,1,1,107,449,749,300
http://opencontext.org/subjects/33B468EF-1426-4DD2-C7A8-94C3BDB4B5FE,https://n2t.net/ark:/28722/k27p8w85g,Batch 23,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 190,,http://opencontext.org/subjects/40C8B92D-7318-4C93-1F01-1D4C9CFC6024,34.98679572,33.71699999,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:52:15Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,190_23_1,,,1,1,52,449,749,300
http://opencontext.org/subjects/58EC3E5A-6DCA-49FE-1FBE-3CEE8AEDF256,https://n2t.net/ark:/28722/k2pk08x22,Batch 14,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 146,,http://opencontext.org/subjects/C374A204-6CCD-4DD6-23BF-71F14A277641,34.98681617,33.71349404,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:52:02Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,146_14_1,,,1,1,86,449,749,300
http://opencontext.org/subjects/5F963CF4-9A89-49D9-712C-0FC1AD8F3489,https://n2t.net/ark:/28722/k2wm15p5q,Batch 25,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 154,,http://opencontext.org/subjects/8EA7A2D0-1761-4E1D-2F26-3F2247EA1B48,34.98717939,33.71305889,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:35:52Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,154_25_1,,,1,1,100,449,749,300
http://opencontext.org/subjects/E8942E80-8EF0-458E-6677-C95DA093844A,https://n2t.net/ark:/28722/k23777q79,Batch 23,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 246,,http://opencontext.org/subjects/1FC5E9F9-9480-4195-1008-A4201BBD70BC,34.98644017,33.71612039,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:38:22Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,246_23_1,,,1,1,37,449,749,300
http://opencontext.org/subjects/9DC443F1-6ED7-443A-0B8A-8EDB78430FEF,https://n2t.net/ark:/28722/k2hh6f23f,Batch 26,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 12,,http://opencontext.org/subjects/1F1B9C45-2826-41B2-57CA-F07E3AB0212F,34.98144164,33.70731256,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:43:58Z,,Survey,R. Scott Moore,"Coarse Ware, Roman Late",pottery,"Roman, Late",orange,coarse,handle,12_26_1,,,1,1,84,449,749,300
http://opencontext.org/subjects/2D624FAC-4041-4AAE-22BC-4CF43D9673B2,https://n2t.net/ark:/28722/k2wh2g74g,Batch 24,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 25,,http://opencontext.org/subjects/9217B3BC-1C6F-4DAD-0F11-9D73FD6ADB26,34.98072282,33.70686821,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:58:25Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",red,amphora,handle,25_24_1,,,1,1,122,449,749,300
http://opencontext.org/subjects/401C2F45-CCB0-40C5-57CD-8A850C0B46DD,https://n2t.net/ark:/28722/k2dj5bb9q,Batch 28,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 232,,http://opencontext.org/subjects/43D3C3A4-5349-48E2-0013-0522B034EB5C,34.98537094,33.71391989,-99,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:34:14Z,cooking-vessel,Survey,R. Scott Moore,"Kitchen Ware, Roman",pottery,Roman,red,kitchen/cooking,rim,232_28_1,Roman cookpot W. 380.,,1,1,4,848,749,0
http://opencontext.org/subjects/45670580-8211-4CB9-D007-16B89EA41A55,https://n2t.net/ark:/28722/k2319tx1t,Batch 18,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Water Plant,Unit 120,,http://opencontext.org/subjects/480D933D-C60A-41C7-1F12-6033C3709D0C,34.98430674,33.71084297,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:59:52Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",coarse orange,amphora,handle,120_18_1,,,1,1,62,449,749,300
http://opencontext.org/subjects/D2F09D38-93B9-48A4-C683-E75014374B47,https://n2t.net/ark:/28722/k2t43kw27,Batch 37,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 7,,http://opencontext.org/subjects/E677C22E-F05E-4E83-1F61-82007C554281,34.98216551,33.70688048,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:48:22Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",orange,amphora,handle,7_37_1,,,1,1,72,449,749,300
http://opencontext.org/subjects/A53C0CD6-956C-4E67-1E0D-7AB440B79BD2,https://n2t.net/ark:/28722/k25h7dp98,Batch 21,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Koutsopetria - Paleokastro,Unit 23,,http://opencontext.org/subjects/890EAD64-8D3D-4702-0518-1F72759F26BA,34.98108602,33.70643306,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T23:29:36Z,,Survey,R. Scott Moore,"Coarse Ware, Roman Late",pottery,"Roman, Late",white,coarse,handle,23_21_1,,,1,1,105,449,749,300
http://opencontext.org/subjects/C9F788EA-89B2-4860-CE12-F3AC62F8DFF9,https://n2t.net/ark:/28722/k28913m1c,Batch 17,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 203,,http://opencontext.org/subjects/933FF670-147C-4351-E37B-B387F3124E48,34.9875145,33.71744447,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T21:54:31Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",pink,amphora,handle,203_17_1,,,1,1,40,449,749,300
http://opencontext.org/subjects/66E41562-6668-4BB2-5DF4-0196A2EBBA90,https://n2t.net/ark:/28722/k2d21td6m,Batch 16,Pyla-Koutsopetria Archaeological Project I: Pedestrian Survey,http://opencontext.org/projects/3F6DCD13-A476-488E-ED10-47D25513FCB2,Cyprus,PKAP Survey Area,Kokkinokremos Plain,Unit 203,,http://opencontext.org/subjects/933FF670-147C-4351-E37B-B387F3124E48,34.9875145,33.71744447,300,749,Sample,2013-10-25T00:00:00Z,2018-05-31T22:00:50Z,Late Roman 1 Amphora; amphora,Survey,R. Scott Moore,"Amphora, Late Roman 1",pottery,"Roman, Late",buff,amphora,handle,203_16_1,,,1,1,45,449,749,300
